Zip,Median,Mean,Pop,Wealth,Ratio
63087,37141,48664,769,11522,0.31
63088,58471,69501,8269,11030,0.19
63089,59711,69135,5965,9423,0.16
63090,52041,63392,21524,11350,0.22
63091,43001,52198,1264,9197,0.21
63101,41618,54732,2620,13113,0.32
63102,40117,53269,2316,13151,0.33
63103,30592,38502,6900,7910,0.26
63104,35656,55487,18656,19831,0.56
63105,79072,130576,17667,51503,0.65
63106,16563,25620,11883,9056,0.55
63107,23835,33189,11912,9354,0.39
63108,32420,51005,21568,18584,0.57
63109,49323,61092,26946,11768,0.24
63110,38863,51506,17107,12642,0.33
63111,30602,38294,20313,7691,0.25
63112,30825,48175,20368,17350,0.56
63113,20945,29380,13167,8435,0.40
63114,41273,48600,36201,7326,0.18
63115,26023,34379,20775,8356,0.32
63116,38792,47509,43540,8716,0.22
63117,63023,89027,9163,26003,0.41
63118,30290,42119,26704,11828,0.39
63119,70106,87770,33969,17664,0.25
63120,27100,35880,10296,8780,0.32
63121,33289,44218,26602,10928,0.33
63122,83321,117208,38495,33887,0.41
63123,51513,59469,49308,7956,0.15
63124,131206,202080,10417,70873,0.54
63125,44531,52182,32201,7651,0.17
63126,63463,77583,15112,14120,0.22
63127,84909,125676,4939,40767,0.48
63128,63626,89142,29356,25516,0.40
63129,73782,88108,52718,14325,0.19
63130,53415,74441,30084,21025,0.39
63131,128552,191242,16769,62690,0.49
63132,66176,88278,13988,22102,0.33
63133,30494,38908,8161,8414,0.28
63134,33340,39246,13638,5906,0.18
63135,39020,51807,21334,12787,0.33
63136,33226,40710,48560,7484,0.23
63137,37187,43714,20654,6527,0.18
63138,35129,45732,20175,10603,0.30
63139,48906,55703,22789,6796,0.14
63140,28886,33828,294,4942,0.17
63141,106212,154655,20593,48442,0.46
63143,37754,46604,9678,8850,0.23
63144,66050,86137,8825,20086,0.30
63146,59846,74544,29262,14697,0.25
63147,35013,43054,11373,8040,0.23
63301,55138,63682,48514,8543,0.15
63303,67934,79332,45834,11398,0.17
63304,85643,97193,40335,11549,0.13
63330,45966,54908,125,8942,0.19
63332,84943,96809,1292,11866,0.14
63333,37407,45163,783,7755,0.21
63334,46450,53218,8569,6767,0.15
63336,46307,55915,1146,9607,0.21
63339,46902,55063,1145,8161,0.17
63341,83099,94970,3530,11871,0.14
63343,38273,48150,4546,9877,0.26
63344,46386,56558,1663,10171,0.22
63345,47501,58839,393,11337,0.24
63347,51828,58376,3078,6548,0.13
63348,68624,75834,6059,7209,0.11
63349,58006,67905,1934,9899,0.17
63350,37368,45659,562,8291,0.22
63351,43324,52196,1768,8871,0.20
63352,47560,58933,1078,11373,0.24
63353,36841,49496,4593,12655,0.34
63357,59427,69956,5534,10528,0.18
63359,42152,49698,1296,7546,0.18
63361,41233,52654,4525,11420,0.28
63362,60470,66791,6350,6321,0.10
63363,42488,50888,1719,8400,0.20
63366,68014,75247,46175,7232,0.11
63367,76989,93262,19433,16273,0.21
63368,84496,95153,43360,10657,0.13
63369,52260,59357,2258,7097,0.14
63370,52488,66914,33,14426,0.27
63373,52730,55681,603,2951,0.06
63376,74485,82213,70828,7727,0.10
63377,52055,66368,2462,14312,0.27
63379,52738,61281,23348,8543,0.16
63381,48638,60504,532,11865,0.24
63382,34811,39711,4897,4899,0.14
63383,48795,61181,15770,12385,0.25
63384,37714,44676,1955,6961,0.18
63385,73067,83483,35750,10416,0.14
63386,52730,55681,538,2951,0.06
63387,52488,66914,73,14426,0.27
63388,42377,54955,710,12578,0.30
63389,52100,58561,6336,6460,0.12
63390,50269,64573,9760,14304,0.28
63401,38853,50708,22067,11854,0.31
63430,36884,43996,639,7112,0.19
63431,40569,51225,334,10655,0.26
63432,46414,52349,513,5935,0.13
63433,49483,65297,68,15814,0.32
63434,44635,47802,687,3167,0.07
63435,41682,54081,4219,12398,0.30
63436,47839,55947,1155,8107,0.17
63437,32750,40482,1503,7732,0.24
63438,45425,52396,466,6970,0.15
63439,45866,50491,127,4624,0.10
63440,44696,51274,1407,6578,0.15
63441,48936,63228,1121,14291,0.29
63443,36412,43754,440,7341,0.20
63445,37060,46904,3911,9843,0.27
63446,33829,40370,691,6541,0.19
63447,37036,46096,1133,9059,0.24
63448,42345,47393,1520,5047,0.12
63450,34030,41090,132,7060,0.21
63451,32626,40312,244,7685,0.24
63452,37524,46404,1167,8880,0.24
63453,43544,48940,519,5395,0.12
63454,48568,55797,946,7229,0.15
63456,41973,48757,4271,6784,0.16
63457,39689,47774,337,8084,0.20
63458,33798,40218,197,6420,0.19
63459,47931,58287,4153,10356,0.22
63460,33798,40218,328,6420,0.19
63461,45029,53130,5876,8101,0.18
63462,39564,46804,1458,7239,0.18
63463,49375,58152,652,8777,0.18
63464,33798,40218,21,6420,0.19
63465,42580,48120,407,5539,0.13
63467,44211,55624,75,11413,0.26
63468,33324,39336,2644,6012,0.18
63469,43363,46837,1194,3474,0.08
63471,58092,64527,639,6435,0.11
63472,36410,43653,587,7243,0.20
63473,37985,46199,262,8213,0.22
63474,43938,49182,479,5243,0.12
63501,28390,39037,21532,10646,0.37
63530,32083,38986,868,6902,0.22
63531,34959,47580,532,12620,0.36
63532,40773,51521,1322,10748,0.26
63533,39906,51615,805,11708,0.29
63534,35918,44886,804,8968,0.25
63535,33373,44139,114,10765,0.32
63536,33680,38630,851,4950,0.15
63537,30414,44127,1916,13713,0.45
63538,34267,42630,283,8363,0.24
63539,34267,42630,206,8363,0.24
63540,40027,51684,150,11657,0.29
63541,33258,43341,409,10083,0.30
63543,46635,52632,352,5997,0.13
63544,32997,41929,818,8931,0.27
63545,26420,33487,1111,7067,0.27
63546,37038,47816,1715,10777,0.29
63547,30607,44432,459,13825,0.45
63548,30766,35654,1287,4887,0.16
63549,33250,40828,2742,7577,0.23
63551,34193,49837,338,15644,0.46
63552,37493,47509,7926,10015,0.27
63555,39039,48688,3201,9649,0.25
63556,33260,41880,3779,8620,0.26
63557,42372,48317,291,5944,0.14
63558,36478,43882,742,7403,0.20
63559,40461,51122,1420,10660,0.26
63560,26934,34551,239,7616,0.28
63561,33083,42800,1206,9717,0.29
63563,42684,48811,575,6127,0.14
63565,34598,44383,3805,9784,0.28
63566,30183,36876,125,6693,0.22
63567,34193,49837,192,15644,0.46
63601,34960,45187,16656,10227,0.29
63620,30159,34412,1619,4252,0.14
63621,39191,44898,1228,5707,0.15
63622,38125,45397,1011,7272,0.19
63623,31300,44746,882,13446,0.43
63624,32210,39390,3757,7179,0.22
63625,30833,39895,457,9062,0.29
63626,38387,43242,1037,4855,0.13
63627,52622,61696,2937,9074,0.17
63628,42672,50329,16014,7657,0.18
63629,34350,41921,1314,7571,0.22
63630,36296,41501,4062,5204,0.14
63631,36766,45267,849,8501,0.23
63633,31581,39549,645,7967,0.25
63636,28877,33044,608,4166,0.14
63637,49616,59836,1329,10220,0.21
63638,33884,40027,2920,6143,0.18
63640,41722,52823,26335,11101,0.27
63645,34122,43111,11420,8988,0.26
63648,38596,48000,1628,9404,0.24
63650,32163,41689,4401,9525,0.30
63653,43525,51438,1206,7913,0.18
63654,30792,39186,706,8394,0.27
63655,37468,44420,1523,6951,0.19
63656,35111,45295,531,10183,0.29
63660,34826,46901,4276,12074,0.35
63662,45258,54948,1185,9690,0.21
63663,29279,39689,723,10410,0.36
63664,32860,44830,8920,11970,0.36
63665,34039,40036,241,5996,0.18
63666,30784,39391,93,8607,0.28
63670,47193,53867,11295,6673,0.14
63673,89635,107325,2115,17689,0.20
63674,36514,41360,132,4846,0.13
63675,28368,31967,144,3599,0.13
63701,45099,58643,36812,13544,0.30
63703,30580,45445,8182,14865,0.49
63730,33726,43135,3430,9409,0.28
63732,48604,53914,834,5309,0.11
63735,33412,43055,847,9643,0.29
63736,51458,57063,3310,5605,0.11
63738,32547,42422,76,9875,0.30
63739,47513,53392,464,5879,0.12
63740,40333,51697,5339,11364,0.28
63742,51722,57181,64,5459,0.11
63743,49410,56400,122,6990,0.14
63744,45875,51583,111,5708,0.12
63745,47890,62446,66,14556,0.30
63746,50645,60085,65,9440,0.19
63747,49410,56400,469,6990,0.14
63748,48210,52684,1015,4473,0.09
63750,32640,42084,43,9444,0.29
63751,30759,41878,1249,11118,0.36
63755,48407,58011,24006,9603,0.20
63758,40093,52574,170,12481,0.31
63760,30198,41347,614,11148,0.37
63763,29651,37295,223,7644,0.26
63764,34079,45010,5984,10930,0.32
63766,52022,59036,1288,7014,0.13
63767,40142,45172,655,5030,0.13
63769,50984,57883,1389,6898,0.14
63770,48671,54120,192,5449,0.11
63771,41636,47600,2862,5963,0.14
63774,40104,45116,76,5012,0.12
63775,45142,55511,16710,10368,0.23
63780,40482,49598,6740,9115,0.23
63781,45258,54948,1272,9690,0.21
63782,32640,42084,274,9444,0.29
63783,47917,51793,132,3876,0.08
63784,46284,54262,279,7978,0.17
63785,45379,51274,1000,5894,0.13
63787,32640,42084,719,9444,0.29
63801,35069,46984,23123,11915,0.34
63820,45179,53699,226,8520,0.19
63821,27029,37908,970,10879,0.40
63822,38135,53536,2867,15401,0.40
63823,31906,45344,1247,13437,0.42
63824,46284,54262,164,7978,0.17
63825,35786,44736,4409,8950,0.25
63826,44967,57094,84,12127,0.27
63827,38121,47067,829,8946,0.23
63828,33983,43892,345,9909,0.29
63829,27031,37879,1120,10848,0.40
63830,31178,40609,7102,9431,0.30
63833,31513,42909,242,11395,0.36
63834,26874,39855,7135,12980,0.48
63837,31335,41742,1653,10407,0.33
63839,32964,41312,485,8348,0.25
63841,40842,58448,13123,17605,0.43
63845,34199,41951,5814,7751,0.23
63846,35614,43184,1554,7570,0.21
63847,31335,41742,64,10407,0.33
63848,32077,42240,1592,10162,0.32
63849,43714,52951,186,9236,0.21
63851,20199,30841,4225,10641,0.53
63852,31294,41605,1488,10310,0.33
63853,44967,57094,244,12127,0.27
63855,42377,49136,1117,6759,0.16
63857,32086,42748,12956,10662,0.33
63860,33983,43892,131,9909,0.29
63862,32398,43484,1705,11086,0.34
63863,26280,36662,6359,10382,0.40
63866,30021,39261,488,9239,0.31
63867,37075,47926,1019,10851,0.29
63868,37543,48537,838,10994,0.29
63869,25517,45428,3783,19910,0.78
63870,30705,40970,1097,10265,0.33
63873,33971,44810,4947,10839,0.32
63874,32045,42262,350,10217,0.32
63876,27615,43847,2374,16231,0.59
63877,36838,46353,3931,9514,0.26
63878,32045,42262,138,10217,0.32
63879,33946,40953,773,7007,0.21
63880,31335,41742,117,10407,0.33
63882,31466,45071,431,13605,0.43
63901,35595,46435,34665,10839,0.30
63932,28399,44055,1254,15655,0.55
63933,26241,35460,3719,9219,0.35
63934,29902,40841,201,10938,0.37
63935,29363,37612,10158,8249,0.28
63936,35609,43750,754,8140,0.23
63937,31716,42093,2922,10377,0.33
63939,29273,37196,1430,7922,0.27
63940,30942,49055,1393,18112,0.59
63941,29200,35878,371,6677,0.23
63942,28602,35090,652,6488,0.23
63943,28332,39017,915,10684,0.38
63944,30312,39829,1844,9517,0.31
63945,37265,48250,1163,10984,0.29
63951,29651,37295,331,7644,0.26
63952,32531,37934,408,5403,0.17
63953,30626,37655,1635,7029,0.23
63954,34232,44026,1219,9794,0.29
63955,31050,37219,288,6169,0.20
63956,29911,40957,1133,11046,0.37
63957,31615,39266,5440,7651,0.24
63960,35184,43408,3326,8223,0.23
63961,28181,44047,1610,15865,0.56
63962,33750,53919,41,20169,0.60
63964,29744,38611,784,8866,0.30
63965,29107,36875,2697,7768,0.27
63966,30510,40778,2601,10267,0.34
63967,33711,43848,1906,10136,0.30
64001,43034,52266,656,9231,0.21
64011,58599,69262,3106,10663,0.18
64012,54704,62115,27260,7411,0.14
64014,66408,75574,24797,9165,0.14
64015,70317,81884,31215,11566,0.16
64016,66122,74846,4713,8723,0.13
64017,58023,69996,464,11973,0.21
64018,64052,70402,890,6350,0.10
64019,52453,61348,2368,8894,0.17
64020,49940,58577,3608,8636,0.17
64021,43007,52331,633,9324,0.22
64022,41241,51577,183,10336,0.25
64024,49062,56902,16230,7839,0.16
64029,69181,76107,16574,6925,0.10
64030,45949,51163,24422,5213,0.11
64034,78655,88564,7612,9909,0.13
64035,58518,64546,971,6027,0.10
64036,58594,64593,389,5999,0.10
64037,42472,52849,6150,10377,0.24
64040,47624,56857,6574,9233,0.19
64048,70354,79836,4140,9481,0.13
64050,35244,43671,22178,8427,0.24
64052,37888,45381,20911,7492,0.20
64053,27924,34162,5319,6238,0.22
64054,35098,42260,3731,7162,0.20
64055,50050,58273,33858,8222,0.16
64056,47259,55343,16576,8084,0.17
64057,65952,75461,14141,9508,0.14
64058,60490,65965,6659,5474,0.09
64060,76213,85847,13042,9633,0.13
64061,50931,60290,3387,9359,0.18
64062,58139,73993,6121,15853,0.27
64063,66227,71702,20374,5475,0.08
64064,87075,108690,16220,21615,0.25
64065,51906,67794,27,15888,0.31
64066,65595,76700,38,11105,0.17
64067,41966,55192,5789,13226,0.32
64068,63659,76343,36280,12684,0.20
64070,79628,91269,3309,11641,0.15
64071,45553,55165,828,9612,0.21
64072,64463,76030,239,11567,0.18
64074,51716,64771,638,13055,0.25
64075,57015,67222,11810,10207,0.18
64076,50956,60170,9512,9214,0.18
64077,58279,70352,1940,12072,0.21
64078,68860,75199,8902,6339,0.09
64079,72718,81751,12485,9033,0.12
64080,64811,73057,12866,8245,0.13
64081,76434,88835,23144,12400,0.16
64082,91708,96341,14402,4633,0.05
64083,73159,78880,20995,5720,0.08
64084,58727,75763,1556,17036,0.29
64085,42904,54878,8803,11974,0.28
64086,73892,86673,21917,12781,0.17
64088,68116,79397,1378,11281,0.17
64089,67217,79286,11470,12069,0.18
64090,64306,73168,116,8862,0.14
64092,82031,99662,44,17631,0.21
64093,41215,52054,27608,10838,0.26
64096,43693,50712,1171,7019,0.16
64097,51716,64771,1410,13055,0.25
64098,59744,74059,2892,14315,0.24
64101,43375,57853,339,14478,0.33
64105,35051,44773,3505,9722,0.28
64106,30416,40802,7701,10385,0.34
64108,35979,52408,7584,16429,0.46
64109,22017,36155,9931,14137,0.64
64110,41624,54794,15318,13169,0.32
64111,37275,51121,16318,13846,0.37
64112,55955,97303,8147,41348,0.74
64113,120319,147448,11328,27129,0.23
64114,51932,63531,23158,11598,0.22
64116,49699,60811,15318,11112,0.22
64117,43507,51283,14017,7776,0.18
64118,49620,58938,40191,9318,0.19
64119,60217,70542,27341,10325,0.17
64120,28417,33699,369,5282,0.19
64123,29917,36583,10387,6666,0.22
64124,26961,34190,12639,7229,0.27
64125,27604,33469,1953,5864,0.21
64126,24049,29340,6514,5290,0.22
64127,24594,34512,17332,9918,0.40
64128,22974,29477,11613,6502,0.28
64129,33735,42307,9486,8572,0.25
64130,26048,33593,20492,7544,0.29
64131,45346,56294,21465,10948,0.24
64132,27648,35633,13802,7985,0.29
64133,50660,57684,33780,7024,0.14
64134,39279,47303,21966,8023,0.20
64136,51935,67777,2153,15842,0.31
64137,50281,55611,10554,5329,0.11
64138,49723,56008,25294,6285,0.13
64139,56123,74217,1762,18094,0.32
64145,56896,76741,5389,19845,0.35
64146,47580,62852,1376,15272,0.32
64147,43252,59522,769,16270,0.38
64149,76028,80212,302,4183,0.06
64150,42366,50441,3048,8075,0.19
64151,65691,84457,24134,18765,0.29
64152,76992,97216,26024,20224,0.26
64153,4940,6236,324,1296,0.26
64154,63958,81454,9257,17495,0.27
64155,71073,75695,21901,4622,0.07
64156,86479,93786,5404,7306,0.08
64157,96146,106996,16122,10849,0.11
64158,81821,82953,5161,1132,0.01
64161,57758,60477,388,2719,0.05
64163,64052,70402,689,6350,0.10
64164,64052,70402,302,6350,0.10
64165,81331,93355,112,12024,0.15
64166,81331,93355,278,12024,0.15
64167,85936,96314,353,10378,0.12
64192,39375,38639,15,-736,-0.02
64401,59871,66303,1417,6432,0.11
64402,33745,43823,2388,10077,0.30
64420,38220,42336,53,4116,0.11
64421,44545,53076,952,8531,0.19
64422,45425,54586,337,9161,0.20
64423,49303,55550,761,6246,0.13
64424,34112,42211,4585,8099,0.24
64426,37396,45602,356,8206,0.22
64427,52618,59581,606,6963,0.13
64428,40909,47759,898,6850,0.17
64429,44962,51857,13158,6895,0.15
64430,46954,56146,764,9191,0.20
64431,36830,43771,382,6941,0.19
64432,48350,54627,141,6277,0.13
64433,48350,54627,210,6277,0.13
64434,48350,54627,518,6277,0.13
64436,63527,73174,781,9647,0.15
64437,40341,48940,792,8598,0.21
64438,34234,44346,270,10112,0.30
64439,62248,69538,1642,7290,0.12
64440,41848,53296,737,11447,0.27
64441,36957,42748,178,5790,0.16
64442,39688,48188,882,8500,0.21
64443,60273,66665,1096,6392,0.11
64444,63826,70179,1340,6352,0.10
64445,36830,43771,312,6941,0.19
64446,41863,54276,1117,12412,0.30
64448,59755,66199,1104,6444,0.11
64449,44417,53079,451,8662,0.20
64451,40668,49035,446,8366,0.21
64453,36918,47221,217,10303,0.28
64454,53910,65547,2667,11637,0.22
64455,50359,56689,368,6329,0.13
64456,38301,42468,1459,4166,0.11
64457,48852,55167,329,6314,0.13
64458,46667,56064,145,9397,0.20
64459,54701,61459,472,6758,0.12
64461,38422,45271,897,6849,0.18
64463,37907,47929,1643,10022,0.26
64465,53579,62653,4251,9074,0.17
64466,40769,50396,541,9627,0.24
64467,46667,56064,186,9397,0.20
64468,36063,49188,16023,13124,0.36
64469,42409,49245,2339,6835,0.16
64470,39596,46672,1631,7075,0.18
64471,46024,55455,483,9430,0.20
64473,40816,49326,1457,8510,0.21
64474,47930,57345,820,9415,0.20
64475,39741,46016,468,6274,0.16
64476,48350,54627,379,6277,0.13
64477,56749,67363,3404,10614,0.19
64479,47719,54218,906,6499,0.14
64480,54701,61459,307,6758,0.12
64481,38103,46400,1088,8296,0.22
64482,43629,56421,2101,12792,0.29
64483,53656,60608,709,6951,0.13
64484,43811,55746,1229,11934,0.27
64485,47532,54687,8124,7155,0.15
64486,37927,42639,455,4712,0.12
64487,49724,56436,757,6712,0.13
64489,37626,47679,2198,10053,0.27
64490,48079,58189,2056,10110,0.21
64491,41670,54072,1875,12401,0.30
64492,57734,70302,1782,12568,0.22
64493,54484,63714,460,9229,0.17
64494,48268,56693,1018,8424,0.17
64496,43629,56421,154,12792,0.29
64497,41703,49392,598,7689,0.18
64498,41837,54272,375,12435,0.30
64499,38023,43075,119,5052,0.13
64501,32564,41033,12503,8469,0.26
64503,40704,47818,12921,7113,0.17
64504,41559,48622,10763,7063,0.17
64505,51764,60253,13161,8489,0.16
64506,51478,69125,24030,17647,0.34
64507,45073,51587,13738,6514,0.14
64601,38023,48324,12438,10300,0.27
64620,39796,50440,466,10643,0.27
64622,50206,59639,600,9433,0.19
64623,48500,60986,609,12486,0.26
64624,38240,50166,1662,11925,0.31
64625,35473,48124,644,12650,0.36
64628,37173,52054,6144,14881,0.40
64630,36405,44562,602,8156,0.22
64631,42615,48458,902,5843,0.14
64632,36323,45264,629,8940,0.25
64633,37251,60364,5216,23113,0.62
64635,46606,59019,515,12412,0.27
64636,41775,48957,299,7182,0.17
64637,39236,50870,667,11634,0.30
64638,51381,56425,521,5043,0.10
64639,48500,60986,240,12486,0.26
64640,39279,50771,3140,11491,0.29
64641,35330,45941,666,10610,0.30
64642,38332,46274,855,7942,0.21
64643,49450,59374,1072,9924,0.20
64644,41078,50130,3024,9051,0.22
64645,33372,44771,195,11399,0.34
64646,33340,46190,297,12850,0.39
64647,41926,49073,379,7147,0.17
64648,40282,50563,2129,10280,0.26
64649,41661,50774,864,9113,0.22
64650,42674,50601,727,7927,0.19
64651,42304,53751,570,11447,0.27
64652,35923,45892,441,9968,0.28
64653,39257,44488,687,5230,0.13
64654,38406,51331,52,12925,0.34
64655,34193,49837,264,15644,0.46
64656,51660,55557,240,3897,0.08
64657,38488,47996,323,9507,0.25
64658,37492,50979,3277,13487,0.36
64659,38185,43232,964,5047,0.13
64660,43239,47759,513,4520,0.10
64661,34545,40747,916,6202,0.18
64664,51660,55557,350,3897,0.08
64667,33185,45950,395,12765,0.38
64668,51622,60253,1416,8630,0.17
64670,41907,49138,1090,7231,0.17
64671,45941,54677,2062,8735,0.19
64672,34193,49837,251,15644,0.46
64673,33825,45808,2492,11983,0.35
64674,40033,45145,428,5112,0.13
64676,43333,47764,215,4431,0.10
64679,39376,47553,805,8176,0.21
64681,43333,47764,192,4431,0.10
64682,49212,60424,378,11211,0.23
64683,35433,42354,8144,6921,0.20
64686,51660,55557,271,3897,0.08
64688,45896,57510,548,11613,0.25
64689,39421,50680,683,11258,0.29
64701,53436,61898,14385,8461,0.16
64720,43199,50978,3843,7779,0.18
64722,44599,53702,525,9103,0.20
64723,44599,53702,665,9103,0.20
64724,6712,7910,311,1197,0.18
64725,51552,61216,2271,9663,0.19
64726,43720,48873,467,5152,0.12
64728,42221,52614,594,10392,0.25
64730,32882,43693,7109,10811,0.33
64733,48657,54203,1159,5546,0.11
64734,66303,75302,2004,8999,0.14
64735,35856,47584,13258,11728,0.33
64738,35893,43066,1149,7173,0.20
64739,49632,58632,997,9000,0.18
64740,28450,35341,1617,6891,0.24
64741,46662,58937,351,12275,0.26
64742,56814,66724,2193,9909,0.17
64743,57179,61784,292,4605,0.08
64744,31929,38156,7836,6227,0.20
64745,44599,53702,117,9103,0.20
64746,61742,71713,1428,9970,0.16
64747,55007,61266,3910,6259,0.11
64748,39658,46830,1493,7171,0.18
64750,31186,37143,423,5957,0.19
64752,43151,51169,735,8017,0.19
64755,46499,54106,2596,7606,0.16
64756,34692,39414,742,4722,0.14
64759,39600,47189,8244,7588,0.19
64761,49506,55450,1493,5944,0.12
64762,40568,50484,1604,9916,0.24
64763,6672,8869,323,2197,0.33
64765,39196,44250,44,5054,0.13
64767,37597,46094,821,8496,0.23
64769,40568,50484,611,9916,0.24
64770,33240,40938,1020,7698,0.23
64771,41851,52086,610,10235,0.24
64772,33505,44145,13596,10640,0.32
64776,29083,37128,3395,8045,0.28
64778,39259,44375,702,5115,0.13
64779,41524,49085,2693,7561,0.18
64780,37955,44610,611,6655,0.18
64781,37235,43071,106,5836,0.16
64783,32170,38107,775,5937,0.18
64784,39853,49138,1500,9284,0.23
64788,42314,47967,1415,5652,0.13
64790,31726,37622,861,5896,0.19
64801,36725,46517,31316,9791,0.27
64804,43121,55235,37521,12114,0.28
64830,47239,54862,639,7623,0.16
64831,37232,45396,5879,8164,0.22
64832,45523,53736,731,8212,0.18
64833,50727,56782,125,6055,0.12
64834,47641,67517,9556,19876,0.42
64835,44330,56644,1899,12314,0.28
